2017-02-18 23:05:42,995 [Worker-52] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-subversive does not contain lifecycle mapping metadata
2017-02-18 23:05:44,908 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - dotGitDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/.git
2017-02-18 23:05:45,257 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.name Xiangting Fan
2017-02-18 23:05:45,263 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.email isfanxt@gmail.com
2017-02-18 23:05:45,538 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.branch master
2017-02-18 23:05:45,542 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - --always = true
2017-02-18 23:05:45,544 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - --dirty = -dirty
2017-02-18 23:05:45,544 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - --abbrev = 7
2017-02-18 23:05:45,553 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:45,553 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Created map: [{}]
2017-02-18 23:05:45,554 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - HEAD is [f792522b3dffca918f52010c8593999088034e19]
2017-02-18 23:05:45,799 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe f792522
2017-02-18 23:05:45,801 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id f792522b3dffca918f52010c8593999088034e19
2017-02-18 23:05:45,801 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.abbrev f792522
2017-02-18 23:05:45,887 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.dirty false
2017-02-18 23:05:45,889 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.name Stephane Nicoll
2017-02-18 23:05:45,889 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.email snicoll@pivotal.io
2017-02-18 23:05:45,889 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.full Merge pull request #229 from henri-tremblay:ehcacheback

* pr/229:
  Polish contribution
  Put Ehcache back
2017-02-18 23:05:45,890 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.short Merge pull request #229 from henri-tremblay:ehcacheback
2017-02-18 23:05:45,891 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.time 2017-02-17T11:32:01+0000
2017-02-18 23:05:45,891 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.remote.origin.url git@github.com:spring-projects/spring-petclinic.git
2017-02-18 23:05:45,907 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.tags 
2017-02-18 23:05:45,910 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:45,911 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.name 
2017-02-18 23:05:45,915 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:45,916 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.commit.count 
2017-02-18 23:05:45,916 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.time 2017-02-18T23:05:45+0000
2017-02-18 23:05:45,916 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.version 1.5.1
2017-02-18 23:05:46,087 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.host fanfan.local
2017-02-18 23:05:46,088 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe-short f792522
2017-02-18 23:05:46,088 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.email
2017-02-18 23:05:46,088 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.host
2017-02-18 23:05:46,088 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.dirty
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.remote.origin.url
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.name
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe-short
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.email
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.time
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.full
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.version
2017-02-18 23:05:46,089 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.short
2017-02-18 23:05:46,090 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.abbrev
2017-02-18 23:05:46,117 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.branch
2017-02-18 23:05:46,117 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.name
2017-02-18 23:05:46,117 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.commit.count
2017-02-18 23:05:46,118 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe
2017-02-18 23:05:46,118 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id
2017-02-18 23:05:46,118 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.tags
2017-02-18 23:05:46,118 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.time
2017-02-18 23:05:46,118 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.name
2017-02-18 23:05:46,150 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Writing properties file to [/Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/target/classes/git.properties] (for module petclinic)...
2017-02-18 23:05:47,216 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:47,236 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-02-18 23:05:47,315 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 35 resources
2017-02-18 23:05:47,387 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:47,389 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/src/test/resources
2017-02-18 23:05:49,519 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - dotGitDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/.git
2017-02-18 23:05:49,522 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.name Xiangting Fan
2017-02-18 23:05:49,522 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.email isfanxt@gmail.com
2017-02-18 23:05:49,529 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.branch master
2017-02-18 23:05:49,529 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - --always = true
2017-02-18 23:05:49,529 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - --dirty = -dirty
2017-02-18 23:05:49,530 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - --abbrev = 7
2017-02-18 23:05:49,532 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:49,532 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Created map: [{}]
2017-02-18 23:05:49,533 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - HEAD is [f792522b3dffca918f52010c8593999088034e19]
2017-02-18 23:05:49,613 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe f792522
2017-02-18 23:05:49,613 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id f792522b3dffca918f52010c8593999088034e19
2017-02-18 23:05:49,613 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.abbrev f792522
2017-02-18 23:05:49,660 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.dirty false
2017-02-18 23:05:49,660 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.name Stephane Nicoll
2017-02-18 23:05:49,660 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.email snicoll@pivotal.io
2017-02-18 23:05:49,661 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.full Merge pull request #229 from henri-tremblay:ehcacheback

* pr/229:
  Polish contribution
  Put Ehcache back
2017-02-18 23:05:49,661 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.short Merge pull request #229 from henri-tremblay:ehcacheback
2017-02-18 23:05:49,661 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.time 2017-02-17T11:32:01+0000
2017-02-18 23:05:49,661 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.remote.origin.url git@github.com:spring-projects/spring-petclinic.git
2017-02-18 23:05:49,673 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.tags 
2017-02-18 23:05:49,679 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:49,681 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.name 
2017-02-18 23:05:49,688 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.commit.count 
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.time 2017-02-18T23:05:49+0000
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.version 1.5.1
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.host fanfan.local
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe-short f792522
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.email
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.host
2017-02-18 23:05:49,689 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.dirty
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.remote.origin.url
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.name
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe-short
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.email
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.time
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.full
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.version
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.short
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.abbrev
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.branch
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.name
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.commit.count
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.tags
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.time
2017-02-18 23:05:49,690 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.name
2017-02-18 23:05:49,691 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Writing properties file to [/Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/target/classes/git.properties] (for module petclinic)...
2017-02-18 23:05:49,698 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:49,700 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-02-18 23:05:49,704 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 35 resources
2017-02-18 23:05:49,755 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:49,755 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/src/test/resources
2017-02-18 23:05:55,933 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - dotGitDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/.git
2017-02-18 23:05:55,936 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.name Xiangting Fan
2017-02-18 23:05:55,936 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.email isfanxt@gmail.com
2017-02-18 23:05:55,939 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.branch master
2017-02-18 23:05:55,939 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - --always = true
2017-02-18 23:05:55,940 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - --dirty = -dirty
2017-02-18 23:05:55,940 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - --abbrev = 7
2017-02-18 23:05:55,940 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:55,940 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Created map: [{}]
2017-02-18 23:05:55,940 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - HEAD is [f792522b3dffca918f52010c8593999088034e19]
2017-02-18 23:05:55,996 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe f792522
2017-02-18 23:05:55,997 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id f792522b3dffca918f52010c8593999088034e19
2017-02-18 23:05:55,997 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.abbrev f792522
2017-02-18 23:05:56,027 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.dirty false
2017-02-18 23:05:56,027 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.name Stephane Nicoll
2017-02-18 23:05:56,027 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.user.email snicoll@pivotal.io
2017-02-18 23:05:56,028 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.full Merge pull request #229 from henri-tremblay:ehcacheback

* pr/229:
  Polish contribution
  Put Ehcache back
2017-02-18 23:05:56,028 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.message.short Merge pull request #229 from henri-tremblay:ehcacheback
2017-02-18 23:05:56,028 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.time 2017-02-17T11:32:01+0000
2017-02-18 23:05:56,028 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.remote.origin.url git@github.com:spring-projects/spring-petclinic.git
2017-02-18 23:05:56,029 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.tags 
2017-02-18 23:05:56,034 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:56,034 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.name 
2017-02-18 23:05:56,038 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Tag refs [[]]
2017-02-18 23:05:56,039 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.closest.tag.commit.count 
2017-02-18 23:05:56,039 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.time 2017-02-18T23:05:56+0000
2017-02-18 23:05:56,039 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.version 1.5.1
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.host fanfan.local
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - git.commit.id.describe-short f792522
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.email
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.host
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.dirty
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.remote.origin.url
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.name
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe-short
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.email
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.time
2017-02-18 23:05:56,041 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.full
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.version
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.message.short
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.abbrev
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.branch
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.user.name
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.closest.tag.commit.count
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id.describe
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.id
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.tags
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.build.time
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - found property git.commit.user.name
2017-02-18 23:05:56,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Reading existing properties file [/Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/target/classes/git.properties] (for module petclinic)...
2017-02-18 23:05:56,043 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Properties file [/Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/target/classes/git.properties] is up-to-date (for module petclinic)...
2017-02-18 23:05:56,049 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:56,050 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-02-18 23:05:56,053 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 35 resources
2017-02-18 23:05:56,085 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-02-18 23:05:56,085 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/src/test/resources
2017-02-18 23:05:56,796 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - dotGitDirectory /Users/fanfan/Documents/studying/Project/0_git/Dental-Clinic/spring-petclinic/.git
2017-02-18 23:05:56,799 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.name Xiangting Fan
2017-02-18 23:05:56,799 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.build.user.email isfanxt@gmail.com
2017-02-18 23:05:56,807 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - git.branch master
2017-02-18 23:05:56,807 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - --always = true
2017-02-18 23:05:56,807 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - --dirty = -dirty
